   1.2693793891   -2.2146932882   -1.7859679774
  -0.8547389839   -1.4168172766    2.0449756717
  -1.9047389839   -1.4168172766    1.7636290196
  -0.3297389839   -2.3261439506    1.7636290196
  -0.3297389839   -0.5074906027   -1.8736776763
  -0.3297389839   -2.3261439506   -1.8736776763
  -0.8547389839   -1.4168172766   -2.1550243283
  -1.7813913145   -0.3854237060    1.9273816891
  -2.3063913145   -1.2947503799    1.6460350370
  -0.7313913145   -0.3854237060   -1.9912716589
  -1.7813913145   -0.3854237060   -2.2726183109
  -2.9505877490   -0.6213193842    1.6697306616
  -3.4405877490    0.2273855115    1.4071404530
  -3.9305877490   -0.6213193842    1.4071404530
  -3.4405877490   -1.4700242800    1.4071404530
  -4.3238211167    0.3763930582    0.6897306616
  -4.6479975405   -0.6213193842    0.6897306616
  -4.3238211167   -1.6190318267    0.6897306616
  -4.6479975405    0.3586806158   -0.2902693384
  -4.9105877490   -0.6213193842   -0.2902693384
  -4.6479975405   -1.6013193842   -0.2902693384
  -3.9305877490   -2.3187291757   -0.2902693384
  -4.3238211167    0.3763930582   -1.2702693384
  -4.6479975405   -0.6213193842   -1.2702693384
  -4.3238211167   -1.6190318267   -1.2702693384
  -3.4751162210   -2.2356520272   -1.2702693384
  -3.4405877490    0.2273855115   -1.9876791299
  -3.9305877490   -0.6213193842   -1.9876791299
  -3.4405877490   -1.4700242800   -1.9876791299
  -2.4605877490   -1.4700242800   -1.9876791299
  -2.9505877490   -0.6213193842   -2.2502693384
  -1.3142558152    0.9044920975    1.9520647549
  -0.7892558152   -0.0048345765    1.6707181028
  -0.7892558152    1.8138187715   -1.9665885931
  -1.3142558152    0.9044920975   -2.2479352451
  -1.7527378979    2.9012621576    1.5448244168
  -3.8496104691    3.3844930660   -0.2738289312
  -1.2277378979    1.9919354837   -2.0924822791
  -0.3692460334   -2.7674126163    1.7331718176
  -0.8942460334   -3.6767392903    1.7331718176
  -1.6780673905   -4.5675546955    0.9645184697
  -2.9911186046   -4.1599701987   -0.0854815303
  -2.1639162962   -4.7309467260   -0.0854815303
  -0.3692460334   -2.7674126163   -1.9041348782
   3.4500111395   -0.5637909821    2.9148907011
   4.4374903634   -0.5637909821    2.5940392516
   3.7551590013    0.3753575684    2.5940392516
   2.6511236659    0.0166347426    2.5940392516
   2.6511236659   -1.1442167069    2.5940392516
   3.7551590013   -1.5029395327    2.5940392516
   5.0477860869   -0.5637909821    1.7540392516
   1.9485938118   -1.1102621986    1.7540392516
   2.6511236659   -1.9475046761    1.7540392516
   3.7274618475   -2.1372921379    1.7540392516
   4.6739777593   -1.5908209214    1.7540392516
   3.7274618475   -2.1372921379    0.7157421505
   5.1956333690    0.8037085317    1.7706530360
   4.5133020069    1.7428570822    1.7706530360
   5.8059290926    0.8037085317    0.9306530360
   5.4321207650    1.8307384709    0.9306530360
   4.4856048531    2.3772096874    0.9306530360
   5.8059290926    0.8037085317   -0.1076440651
   5.4321207650    1.8307384709   -0.1076440651
   4.4856048531    2.3772096874   -0.1076440651
   5.1956333690    0.8037085317   -0.9476440651
   4.5133020069    1.7428570822   -0.9476440651
   3.9060440933   -2.1601959443    0.0066905323
   4.8525600052   -1.6137247278    0.0066905323
   5.2263683327   -0.5866947886   -1.0316065688
   2.8297059117   -1.9704084825   -1.0316065688
   3.9060440933   -2.1601959443   -1.0316065688
   4.8525600052   -1.6137247278   -1.0316065688
   4.6160726092   -0.5866947886   -1.8716065688
   3.9337412471    0.3524537620   -1.8716065688
   2.8297059117   -0.0062690638   -1.8716065688
   2.8297059117   -1.1671205133   -1.8716065688
   3.9337412471   -1.5258433391   -1.8716065688
   3.6285933854   -0.5866947886   -2.1924580183
   3.6908679896    2.7355463230    1.5788850018
   3.0085366275    3.6746948736    1.5788850018
   4.3011637131    2.7355463230    0.7388850018
   3.9273553855    3.7625762623    0.7388850018
   2.9808394737    4.3090474788    0.7388850018
   1.9045012920    4.1192600170    0.7388850018
   4.3011637131    2.7355463230   -0.2994120993
   3.9273553855    3.7625762623   -0.2994120993
   2.9808394737    4.3090474788   -0.2994120993
   1.9045012920    4.1192600170   -0.2994120993
   3.6908679896    2.7355463230   -1.1394120993
   3.0085366275    3.6746948736   -1.1394120993
  -3.0082563631    1.9316573491    2.2002463099
  -2.0207771393    1.9316573491    1.8793948604
  -2.7031085014    2.8708058996    1.8793948604
  -3.8071438368    2.5120830738    1.8793948604
  -3.8071438368    1.3512316243    1.8793948604
  -2.7031085014    0.9925087985    1.8793948604
  -3.8071438368    3.3153710430    1.0393948604
  -4.5096736908    2.4781285656    1.0393948604
  -4.5096736908    1.3851861326    1.0393948604
  -3.8071438368    0.5479436551    1.0393948604
  -4.5096736908    2.4781285656    0.0010977593
  -4.5096736908    1.3851861326    0.0010977593
  -1.4322067384    3.8612375343    1.1493056156
  -1.4599038922    4.4955901395    0.3093056156
  -2.5362420738    4.3058026778    0.3093056156
  -0.5133879803    3.9491189230   -0.7289914855
  -1.4599038922    4.4955901395   -0.7289914855
  -2.5362420738    4.3058026778   -0.7289914855
  -0.7498753763    2.9220889838   -1.5689914855
  -1.4322067384    3.8612375343   -1.5689914855
  -4.2921628368    2.4732667564   -0.7041668374
  -4.2921628368    1.3803243234   -0.7041668374
  -2.5132948012    3.5002966956   -1.7424639385
  -3.5896329828    3.3105092338   -1.7424639385
  -4.2921628368    2.4732667564   -1.7424639385
  -4.2921628368    1.3803243234   -1.7424639385
  -3.5896329828    0.5430818459   -1.7424639385
  -1.8032662853    1.9267955399   -2.5824639385
  -2.4855976473    2.8659440904   -2.5824639385
  -3.5896329828    2.5072212646   -2.5824639385
  -3.5896329828    1.3463698151   -2.5824639385
  -2.4855976473    0.9876469893   -2.5824639385
  -2.7907455091    1.9267955399   -2.9033153880
  -2.1287312360   -2.8869640227    2.4003339632
  -1.1412520121   -2.8869640227    2.0794825137
  -1.8235833742   -1.9478154721    2.0794825137
  -2.9276187097   -2.3065382980    2.0794825137
  -2.9276187097   -3.4673897474    2.0794825137
  -1.8235833742   -3.8261125732    2.0794825137
  -3.6301485637   -2.3404928062    1.2394825137
  -3.6301485637   -3.4334352392    1.2394825137
  -2.9276187097   -4.2706777166    1.2394825137
  -1.8512805281   -4.4604651784    1.2394825137
  -3.6301485637   -3.4334352392    0.2011854126
  -2.9276187097   -4.2706777166    0.2011854126
  -3.4325686148   -3.4780945615   -0.5036255723
  -3.4325686148   -2.3851521285   -1.5419226734
  -3.4325686148   -3.4780945615   -1.5419226734
  -2.7300387608   -4.3153370389   -1.5419226734
  -1.6537005792   -4.5051245007   -1.5419226734
  -0.9436720632   -2.9316233450   -2.3819226734
  -1.6260034253   -1.9924747944   -2.3819226734
  -2.7300387608   -2.3511976203   -2.3819226734
  -2.7300387608   -3.5120490697   -2.3819226734
  -1.6260034253   -3.8707718955   -2.3819226734
  -1.9311512871   -2.9316233450   -2.7027741228
  -0.3033938386   -4.4045148465    1.3829511015
  -1.4074291740   -4.8490799899    0.5429511015
  -0.3310909924   -5.0388674517    0.5429511015
   0.6154249194   -4.4923962352    0.5429511015
  -1.4074291740   -4.8490799899   -0.4953459996
  -0.3310909924   -5.0388674517   -0.4953459996
   0.6154249194   -4.4923962352   -0.4953459996
   0.3789375235   -3.4653662960   -1.3353459996
  -0.3033938386   -4.4045148465   -1.3353459996
   3.9610399805    0.9474139753    2.5053624928
   2.9197190066    0.9474139753    2.5053624928
   5.3167750515    0.0456035584    1.8394127343
   4.8992377594   -1.7837468453    0.8770874513
   5.5484907671   -0.9696093246    0.8770874513
   5.5484907671   -0.9696093246   -0.1910130317
   3.9610399805    0.9474139753   -1.8192880732
   2.1555389408    0.7064933980    2.6034942923
   1.6348784539   -0.1953170189    2.3658195752
   3.1968599147    0.7064933980   -1.9588309907
   2.1555389408    0.7064933980   -2.1965057077
   1.9150099546    2.0129459221    2.5544378045
   2.9563309284    2.0129459221    2.3167630875
   2.4356704415    2.9147563390    2.3167630875
   1.3943494676    2.9147563390    2.3167630875
   1.6479710242    3.8702424788    1.6508133290
   3.7914055125    2.0129459221   -1.3419377199
   2.9563309284    2.0129459221   -2.0078874784
   2.4356704415    2.9147563390   -2.0078874784
   1.9150099546    2.0129459221   -2.2455621955
   0.6488703897    2.3216217133    2.4200182028
   1.1695308766    3.2234321301    2.1823434857
   0.1282099027    3.2234321301    2.1823434857
  -0.3924505842    2.3216217133    2.1823434857
   1.4283532748    4.0284511487    1.5163937272
   0.3818314593    4.1789182699    1.5163937272
  -0.5799073826    3.7397068575    1.5163937272
   1.1695308766    4.6027843547    0.5540684442
   0.1282099027    4.6027843547    0.5540684442
   1.1695308766    4.6027843547   -0.5140320387
   0.1282099027    4.6027843547   -0.5140320387
   1.4283532748    4.0284511487   -1.4763573217
   0.3818314593    4.1789182699   -1.4763573217
   1.1695308766    3.2234321301   -2.1423070802
   0.1282099027    3.2234321301   -2.1423070802
  -0.3924505842    2.3216217133   -2.1423070802
   1.1695308766    1.4198112964   -2.1423070802
   0.6488703897    2.3216217133   -2.3799817972
   0.0304965450    1.1268928520    2.3814793298
  -0.4901639420    2.0287032688    2.1438046128
  -0.4901639420    0.2250824351    2.1438046128
   1.0718175188    1.1268928520   -2.1808459531
  -0.4901639420    2.0287032688   -2.1808459531
   0.0304965450    1.1268928520   -2.4185206702
   0.9154583601    0.1040759804    2.4901306272
  -0.1258626137    0.1040759804    2.2524559102
   1.4361188471   -0.7977344364    2.2524559102
   1.4361188471    1.0058863973   -2.0721946558
   0.9154583601    0.1040759804   -2.3098693728
   0.5265050740   -1.2745734953    2.4801779042
   1.5678260479   -1.2745734953    2.2425031872
   0.0058445871   -2.1763839122    2.2425031872
   1.5678260479   -1.2745734953   -2.0821473788
   0.0058445871   -0.3727630785   -2.0821473788
   1.0471655609   -2.1763839122   -2.0821473788
   0.5265050740   -1.2745734953   -2.3198220958
   1.2693793891   -2.2146932882    2.4140320226
   2.2412789648   -2.2146932882    2.1922022867
   1.7553291769   -1.3730035657    2.1922022867
   0.7834296013   -3.0563830106    2.1922022867
   1.7553291769   -3.0563830106    2.1922022867
   0.7281971479   -3.8802809625    1.5706491788
   1.8105616303   -3.8802809625    1.5706491788
   2.6862128907   -3.2440830821    1.5706491788
   1.5326120349   -4.3826091698    0.6724789147
   2.5099410668   -4.0119571585    0.6724789147
   3.2030723686   -3.2295736539    0.6724789147
   1.5326120349   -4.3826091698   -0.3244148695
   2.5099410668   -4.0119571585   -0.3244148695
   3.2030723686   -3.2295736539   -0.3244148695
   1.8105616303   -3.8802809625   -1.2225851336
   2.6862128907   -3.2440830821   -1.2225851336
   2.2412789648   -2.2146932882   -1.8441382415
   0.7834296013   -3.0563830106   -1.8441382415
   1.7553291769   -3.0563830106   -1.8441382415
   1.2693793891   -2.2146932882   -2.0659679774
  -0.8547389839   -1.4168172766    2.3449756717
  -1.8960599578   -1.4168172766    2.1073009546
  -0.3340784970   -2.3186276935    2.1073009546
  -0.3340784970   -0.5150068598   -2.2173496113
  -0.3340784970   -2.3186276935   -2.2173496113
  -0.8547389839   -1.4168172766   -2.4550243283
  -1.7813913145   -0.3854237060    2.2273816891
  -2.8227122884   -0.3854237060    1.9897069720
  -2.3020518015   -1.2872341228    1.9897069720
  -0.7400703406   -0.3854237060   -2.3349435939
  -2.3020518015   -1.2872341228   -2.3349435939
  -1.7813913145   -0.3854237060   -2.5726183109
  -2.9505877490   -0.6213193842    1.9497306616
  -3.4365375369    0.2203703382    1.7279009257
  -3.9224873247   -0.6213193842    1.7279009257
  -3.4365375369   -1.4630091067    1.7279009257
  -4.3674212506    0.4080704097    1.1063478177
  -4.7018902698   -0.6213193842    1.1063478177
  -4.3674212506   -1.6507091782    1.1063478177
  -4.5852143560    0.8268334225    0.2081775536
  -5.0709678938   -0.0986926173    0.2081775536
  -5.0709678938   -1.1439461511    0.2081775536
  -4.5852143560   -2.0694721910    0.2081775536
  -4.5852143560    0.8268334225   -0.7887162305
  -5.0709678938   -0.0986926173   -0.7887162305
  -5.0709678938   -1.1439461511   -0.7887162305
  -4.5852143560   -2.0694721910   -0.7887162305
  -4.3674212506    0.4080704097   -1.6868864946
  -4.7018902698   -0.6213193842   -1.6868864946
  -4.3674212506   -1.6507091782   -1.6868864946
  -3.4365375369    0.2203703382   -2.3084396025
  -3.9224873247   -0.6213193842   -2.3084396025
  -3.4365375369   -1.4630091067   -2.3084396025
  -2.4646379612   -1.4630091067   -2.3084396025
  -2.9505877490   -0.6213193842   -2.5302693384
  -1.3142558152    0.9044920975    2.2520647549
  -2.3555767891    0.9044920975    2.0143900378
  -0.7935953282    0.0026816806    2.0143900378
  -0.7935953282    1.8063025144   -2.3102605281
  -1.3142558152    0.9044920975   -2.5479352451
  -1.7570774110    2.8937459005    1.8884963518
  -3.7365961638    3.8212858874    0.2602213103
  -3.7365961638    3.8212858874   -0.8078791727
  -4.3858491715    3.0071483666   -0.8078791727
  -2.5447768283    3.8492320404   -1.7702044556
  -1.2364169241    1.9919354837   -2.4361542141
  -0.3779250595   -2.7674126163    2.0768437527
  -0.8985855465   -3.6692230332    2.0768437527
  -1.6862849638   -4.6247091730    1.4108939942
  -1.9399065204   -5.0485752578    0.4485687112
  -2.8781042993   -4.5967630201   -0.6195317718
  -1.9399065204   -5.0485752578   -0.6195317718
  -0.3779250595   -2.7674126163   -2.2478068133
   3.4500111395   -0.5637909821    3.1548907011
   4.4100111395   -0.5637909821    2.8976594763
   3.9300111395    0.2675934055    2.8976594763
   2.9700111395    0.2675934055    2.8976594763
   2.4900111395   -0.5637909821    2.8976594763
   2.9700111395   -1.3951753698    2.8976594763
   3.9300111395   -1.3951753698    2.8976594763
   5.1127799148   -0.5637909821    2.1948907011
   2.1048029426   -1.5411419462    2.1948907011
   2.9361873303   -2.1451780610    2.1948907011
   3.9638349488   -2.1451780610    2.1948907011
   4.7952193364   -1.5411419462    2.1948907011
   3.4500111395   -2.4837909821    1.2348907011
   4.4100111395   -2.2265597574    1.2348907011
   5.1127799148   -1.5237909821    1.2348907011
   5.1681541452    0.8037085317    2.0742732607
   4.6881541452    1.6350929193    2.0742732607
   5.8709229204    0.8037085317    1.3715044854
   5.5533623421    1.7810594957    1.3715044854
   4.7219779545    2.3850956105    1.3715044854
   6.1281541452    0.8037085317    0.4115044854
   5.8709229204    1.7637085317    0.4115044854
   5.1681541452    2.4664773069    0.4115044854
   5.8709229204   -0.1562914683    0.4115044854
   5.8709229204    0.8037085317   -0.5484955146
   5.5533623421    1.7810594957   -0.5484955146
   4.7219779545    2.3850956105   -0.5484955146
   5.1681541452    0.8037085317   -1.2512642898
   4.6881541452    1.6350929193   -1.2512642898
   3.6285933854   -2.5066947886   -0.5124580183
   4.5885933854   -2.2494635638   -0.5124580183
   5.2913621606   -1.5466947886   -0.5124580183
   5.2913621606   -0.5866947886   -1.4724580183
   4.9738015823    0.3906561755   -1.4724580183
   3.1147695761   -2.1680818674   -1.4724580183
   4.1424171946   -2.1680818674   -1.4724580183
   4.9738015823   -1.5640457526   -1.4724580183
   4.5885933854   -0.5866947886   -2.1752267936
   4.1085933854    0.2446895991   -2.1752267936
   3.1485933854    0.2446895991   -2.1752267936
   2.6685933854   -0.5866947886   -2.1752267936
   3.1485933854   -1.4180791762   -2.1752267936
   4.1085933854   -1.4180791762   -2.1752267936
   3.6285933854   -0.5866947886   -2.4324580183
   3.6633887657    2.7355463230    1.8825052266
   3.1833887657    3.5669307107    1.8825052266
   4.3661575410    2.7355463230    1.1797364513
   4.0485969626    3.7128972871    1.1797364513
   3.2172125750    4.3169334018    1.1797364513
   2.1895649565    4.3169334018    1.1797364513
   4.6233887657    2.7355463230    0.2197364513
   4.3661575410    3.6955463230    0.2197364513
   3.6633887657    4.3983150983    0.2197364513
   2.7033887657    4.6555463230    0.2197364513
   4.3661575410    2.7355463230   -0.7402635487
   4.0485969626    3.7128972871   -0.7402635487
   3.2172125750    4.3169334018   -0.7402635487
   2.1895649565    4.3169334018   -0.7402635487
   3.6633887657    2.7355463230   -1.4430323240
   3.1833887657    3.5669307107   -1.4430323240
  -3.0082563631    1.9316573491    2.4402463099
  -2.0482563631    1.9316573491    2.1830150851
  -2.5282563631    2.7630417367    2.1830150851
  -3.4882563631    2.7630417367    2.1830150851
  -3.9682563631    1.9316573491    2.1830150851
  -3.4882563631    1.1002729614    2.1830150851
  -2.5282563631    1.1002729614    2.1830150851
  -3.5220801724    3.5130444279    1.4802463099
  -4.3534645600    2.9090083131    1.4802463099
  -4.6710251384    1.9316573491    1.4802463099
  -4.3534645600    0.9543063850    1.4802463099
  -3.9682563631    3.5944261243    0.5202463099
  -4.6710251384    2.8916573491    0.5202463099
  -4.9282563631    1.9316573491    0.5202463099
  -4.6710251384    0.9716573491    0.5202463099
  -1.2573546001    3.7534733714    1.4529258403
  -2.2173546001    3.7534733714    1.4529258403
  -1.2235307909    4.5034760626    0.7501570651
  -2.2511784094    4.5034760626    0.7501570651
  -0.7773546001    4.5848577591   -0.2098429349
  -1.7373546001    4.8420889838   -0.2098429349
  -2.6973546001    4.5848577591   -0.2098429349
  -1.2235307909    4.5034760626   -1.1698429349
  -2.2511784094    4.5034760626   -1.1698429349
  -1.2573546001    3.7534733714   -1.8726117102
  -4.4535142844    2.8867955399   -1.2233153880
  -4.7107455091    1.9267955399   -1.2233153880
  -4.4535142844    0.9667955399   -1.2233153880
  -2.2769216998    3.5081826187   -2.1833153880
  -3.3045693184    3.5081826187   -2.1833153880
  -4.1359537060    2.9041465039   -2.1833153880
  -4.4535142844    1.9267955399   -2.1833153880
  -4.1359537060    0.9494445758   -2.1833153880
  -1.8307455091    1.9267955399   -2.8860841633
  -2.3107455091    2.7581799275   -2.8860841633
  -3.2707455091    2.7581799275   -2.8860841633
  -3.7507455091    1.9267955399   -2.8860841633
  -3.2707455091    1.0954111522   -2.8860841633
  -2.3107455091    1.0954111522   -2.8860841633
  -2.7907455091    1.9267955399   -3.1433153880
  -2.1287312360   -2.8869640227    2.6403339632
  -1.1687312360   -2.8869640227    2.3831027385
  -1.6487312360   -2.0555796351    2.3831027385
  -2.6087312360   -2.0555796351    2.3831027385
  -3.0887312360   -2.8869640227    2.3831027385
  -2.6087312360   -3.7183484103    2.3831027385
  -1.6487312360   -3.7183484103    2.3831027385
  -3.4739394329   -1.9096130586    1.6803339632
  -3.7915000113   -2.8869640227    1.6803339632
  -3.4739394329   -3.8643149868    1.6803339632
  -2.6425550453   -4.4683511015    1.6803339632
  -1.6149074267   -4.4683511015    1.6803339632
  -4.0487312360   -2.8869640227    0.7203339632
  -3.7915000113   -3.8469640227    0.7203339632
  -3.0887312360   -4.5497327980    0.7203339632
  -3.8511512871   -2.9316233450   -1.0227741228
  -3.5939200624   -3.8916233450   -1.0227741228
  -2.8911512871   -4.5943921203   -1.0227741228
  -3.5939200624   -2.9316233450   -1.9827741228
  -3.2763594840   -3.9089743091   -1.9827741228
  -2.4449750964   -4.5130104238   -1.9827741228
  -1.4173274778   -4.5130104238   -1.9827741228
  -0.9711512871   -2.9316233450   -2.6855428981
  -1.4511512871   -2.1002389574   -2.6855428981
  -2.4111512871   -2.1002389574   -2.6855428981
  -2.8911512871   -2.9316233450   -2.6855428981
  -2.4111512871   -3.7630077326   -2.6855428981
  -1.4511512871   -3.7630077326   -2.6855428981
  -1.9311512871   -2.9316233450   -2.9427741228
  -0.1285417004   -4.2967506836    1.6865713262
  -1.1223655096   -5.0467533748    0.9838025510
  -0.0947178911   -5.0467533748    0.9838025510
   0.7366664965   -4.4427172600    0.9838025510
  -0.6085417004   -5.3853662960    0.0238025510
   0.3514582996   -5.1281350712    0.0238025510
  -1.1223655096   -5.0467533748   -0.9361974490
  -0.0947178911   -5.0467533748   -0.9361974490
   0.7366664965   -4.4427172600   -0.9361974490
   0.3514582996   -3.4653662960   -1.6389662243
  -0.1285417004   -4.2967506836   -1.6389662243
   3.9570021272    0.9404202083    2.8375119476
   2.9237568599    0.9404202083    2.8375119476
   5.3495678027    0.0456035584    2.2522255190
   5.6878235741   -1.0367084680    1.3762824772
   4.4736247609   -2.4488711794    0.3430372098
   5.3495678027   -1.8635847508    0.3430372098
   5.9348542313   -0.9876417090    0.3430372098
   5.9348542313    0.0456035584   -0.6902080576
   5.0464909035    1.0777886865   -1.5661510994
   4.2334849798    1.7822623296   -1.5661510994
   3.9570021272    0.9404202083   -2.1514375280
   2.1555389408    0.7064933980    2.9034942923
   1.6389163071   -0.1883232519    2.6979690300
   3.1887842082    0.7064933980   -2.2909804455
   2.1555389408    0.7064933980   -2.4965057077
   1.9150099546    2.0129459221    2.8544378045
   2.9482552219    2.0129459221    2.6489125423
   2.4316325882    2.9077625720    2.6489125423
   1.3983873209    2.9077625720    2.6489125423
   1.6433041291    3.9027014471    2.0636261137
   3.8241982638    2.0129459221   -1.7547505047
   2.7081154408    3.7496046933   -1.7547505047
   2.9482552219    2.0129459221   -2.3400369333
   2.4316325882    2.9077625720   -2.3400369333
   1.9150099546    2.0129459221   -2.5455621955
   0.6488703897    2.3216217133    2.7200182028
   1.1654930234    3.2164383632    2.5144929405
   0.1322477560    3.2164383632    2.5144929405
  -0.3843748777    2.3216217133    2.5144929405
   1.4419758760    4.0582804845    1.9292065120
   0.3771645642    4.2113772383    1.9292065120
  -0.6013820677    3.7644899653    1.9292065120
   1.2039432381    4.7535547614    1.0532634701
   0.0937975413    4.7535547614    1.0532634701
   1.6821156571    4.8160964510    0.0200182028
   0.6488703897    5.0216217133    0.0200182028
  -0.3843748777    4.8160964510    0.0200182028
   1.2039432381    4.7535547614   -1.0132270646
   0.0937975413    4.7535547614   -1.0132270646
   1.4419758760    4.0582804845   -1.8891701065
   0.3771645642    4.2113772383   -1.8891701065
  -0.6013820677    3.7644899653   -1.8891701065
   1.1654930234    3.2164383632   -2.4744565350
   0.1322477560    3.2164383632   -2.4744565350
  -0.3843748777    2.3216217133   -2.4744565350
   1.1654930234    1.4268050634   -2.4744565350
   0.6488703897    2.3216217133   -2.6799817972
   0.0304965450    1.1268928520    2.6814793298
  -0.4861260887    2.0217095018    2.4759540676
  -0.4861260887    0.2320762021    2.4759540676
   1.0637418124    1.1268928520   -2.5129954079
  -0.4861260887    2.0217095018   -2.5129954079
   0.0304965450    1.1268928520   -2.7185206702
   0.9154583601    0.1040759804    2.7901306272
  -0.1177869072    0.1040759804    2.5846053650
   1.4320809938   -0.7907406695    2.5846053650
   1.4320809938    0.9988926303   -2.4043441106
   0.9154583601    0.1040759804   -2.6098693728
   0.5265050740   -1.2745734953    2.7801779042
   1.5597503414   -1.2745734953    2.5746526420
   0.0098824403   -2.1693901452    2.5746526420
   1.5597503414   -1.2745734953   -2.4142968336
   0.0098824403   -0.3797568454   -2.4142968336
   1.0431277077   -2.1693901452   -2.4142968336
   0.5265050740   -1.2745734953   -2.6198220958
   1.2693793891   -2.2146932882    2.6940320226
   2.3627664117   -2.2146932882    2.4444735697
   0.7226858778   -3.1615942259    2.4444735697
   1.8160729004   -3.1615942259    2.4444735697
   0.9889885123   -4.1648546727    1.7452263233
   2.0878364185   -4.0068641954    1.7452263233
   2.9268300008   -3.2798721179    1.7452263233
   1.8160729004   -4.6099140617    0.7347847762
   2.8011805683   -4.1355112121    0.7347847762
   3.4828962264   -3.2806668153    0.7347847762
   1.8160729004   -4.6099140617   -0.3867207310
   2.8011805683   -4.1355112121   -0.3867207310
   3.4828962264   -3.2806668153   -0.3867207310
   0.9889885123   -4.1648546727   -1.3971622781
   2.0878364185   -4.0068641954   -1.3971622781
   2.9268300008   -3.2798721179   -1.3971622781
   2.3627664117   -2.2146932882   -2.0964095245
   0.7226858778   -3.1615942259   -2.0964095245
   1.8160729004   -3.1615942259   -2.0964095245
   1.2693793891   -2.2146932882   -2.3459679774
  -0.8547389839   -1.4168172766    2.6449756717
  -1.8879842513   -1.4168172766    2.4394504094
  -0.3381163502   -2.3116339265    2.4394504094
  -0.3381163502   -0.5220006267   -2.5494990661
  -0.3381163502   -2.3116339265   -2.5494990661
  -0.8547389839   -1.4168172766   -2.7550243283
  -1.7813913145   -0.3854237060    2.5273816891
  -2.8146365819   -0.3854237060    2.3218564268
  -2.2980139482   -1.2802403559    2.3218564268
  -0.7481460471   -0.3854237060   -2.6670930487
  -2.2980139482   -1.2802403559   -2.6670930487
  -1.7813913145   -0.3854237060   -2.8726183109
  -3.4972812603    0.3255815535    1.9801722087
  -4.0439747716   -0.6213193842    1.9801722087
  -3.4972812603   -1.5682203220    1.9801722087
  -4.8409955203   -0.0662455802    1.2809249622
  -4.8409955203   -1.1763931883    1.2809249622
  -4.2408044099   -2.1103087857    1.2809249622
  -5.1641045863    0.4446541429    0.2704834151
  -5.4074060877   -0.6213193842    0.2704834151
  -5.1641045863   -1.6872929114    0.2704834151
