#! FIELDS phi psi metad.bias der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  158
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  158
#! SET periodic_psi true
   -3.141592654   -3.141592654   46.411093672    0.070198669   39.603786673
   -3.101825658   -3.141592654   46.410987421   -0.037704745   38.942426710
   -3.062058662   -3.141592654   46.410869928   -0.016650731   37.938277600
   -3.022291667   -3.141592654   46.413333847   -0.060022569   36.861910651
   -2.982524671   -3.141592654   46.417558404   -0.102860927   35.561146074
   -2.942757676   -3.141592654   46.411101281   -0.409970826   34.399839856
   -2.902990680   -3.141592654   46.384575280   -0.658728309   33.345693915
   -2.863223684   -3.141592654   46.360733869   -0.763289080   32.436496312
   -2.823456689   -3.141592654   46.336254056   -0.598070582   31.680713166
   -2.783689693   -3.141592654   46.313311859   -0.269558197   31.055441099
   -2.743922697   -3.141592654   46.320838819    0.249046783   30.633486987
   -2.704155702   -3.141592654   46.340374588    0.763785453   30.364241211
   -2.664388706   -3.141592654   46.364838305    1.031699267   30.483322706
   -2.624621711   -3.141592654   46.393000733    0.904931949   30.718956259
   -2.584854715   -3.141592654   46.415261931    0.305549859   31.251814838
   -2.545087719   -3.141592654   46.403265608   -0.642352264   32.091368314
   -2.505320724   -3.141592654   46.353789687   -1.979463654   33.197871408
   -2.465553728   -3.141592654   46.235700293   -3.597523683   34.437644849
   -2.425786733   -3.141592654   46.044435380   -5.575022699   35.756703206
   -2.386019737   -3.141592654   45.779245939   -7.620248937   37.253697065
   -2.346252741   -3.141592654   45.418399020  -10.317336278   38.793574998
   -2.306485746   -3.141592654   44.943636590  -13.552621026   40.361001267
   -2.266718750   -3.141592654   44.312876609  -17.543366056   41.724047926
   -2.226951754   -3.141592654   43.506921143  -22.198602338   42.983433877
   -2.187184759   -3.141592654   42.505978317  -27.511141797   44.205826652
   -2.147417763   -3.141592654   41.296351928  -32.994705357   45.485409079
   -2.107650768   -3.141592654   39.862254365  -38.382214506   46.699377873
   -2.067883772   -3.141592654   38.226833712  -43.382121579   48.052961406
   -2.028116776   -3.141592654   36.403958754  -47.740468728   49.365305681
   -1.988349781   -3.141592654   34.422625901  -51.116468180   50.758445029
   -1.948582785   -3.141592654   32.322931743  -53.447538638   52.182863159
   -1.908815790   -3.141592654   30.147573959  -55.142983627   53.352064573
   -1.869048794   -3.141592654   27.914579809  -56.085202890   54.310876110
   -1.829281798   -3.141592654   25.657904425  -56.451496439   54.875245973
   -1.789514803   -3.141592654   23.400588103  -56.346159032   55.069489081
   -1.749747807   -3.141592654   21.155560930  -55.867862038   54.622552997
   -1.709980811   -3.141592654   18.937070509  -54.914245908   53.545867783
   -1.670213816   -3.141592654   16.768004277  -53.456464482   51.822015576
   -1.630446820   -3.141592654   14.665401257  -51.239666782   49.460041139
   -1.590679825   -3.141592654   12.664430370  -48.471312359   46.544349719
   -1.550912829   -3.141592654   10.786587360  -45.084328210   43.095786300
   -1.511145833   -3.141592654    9.051562852  -40.984856495   39.336218833
   -1.471378838   -3.141592654    7.498850555  -36.652304700   35.489788180
   -1.431611842   -3.141592654    6.116050901  -32.035748607   31.458604322
   -1.391844847   -3.141592654    4.916684754  -27.450813728   27.416575683
   -1.352077851   -3.141592654    3.893736921  -23.038591511   23.400708827
   -1.312310855   -3.141592654    3.045000878  -19.026488279   19.732170455
   -1.272543860   -3.141592654    2.349073720  -15.431591483   16.350455418
   -1.232776864   -3.141592654    1.789519496  -12.374053785   13.274246150
   -1.193009868   -3.141592654    1.341573767   -9.742922327   10.533733277
   -1.153242873   -3.141592654    0.988496781   -7.526219344    8.188998164
   -1.113475877   -3.141592654    0.714266391   -5.701222871    6.212374755
   -1.073708882   -3.141592654    0.507482211   -4.276813752    4.590513024
   -1.033941886   -3.141592654    0.352607064   -3.117070948    3.338442588
   -0.994174890   -3.141592654    0.237649682   -2.194436818    2.339556296
   -0.954407895   -3.141592654    0.156750859   -1.523290620    1.588179477
   -0.914640899   -3.141592654    0.097025517   -0.966025017    1.030904568
   -0.874873904   -3.141592654    0.058441909   -0.626540331    0.616788845
   -0.835106908   -3.141592654    0.035661567   -0.410437628    0.381756451
   -0.795339912   -3.141592654    0.018894132   -0.230760300    0.202194581
   -0.755572917   -3.141592654    0.009206995   -0.116754092    0.101221996
   -0.715805921   -3.141592654    0.001794440   -0.020320415    0.022635270
   -0.676038925   -3.141592654    0.001121424   -0.013814015    0.014145778
   -0.636271930   -3.141592654    0.000000000    0.000000000    0.000000000
   -0.596504934   -3.141592654    0.000000000    0.000000000    0.000000000
   -0.556737939   -3.141592654    0.000000000    0.000000000    0.000000000
   -0.516970943   -3.141592654    0.000000000    0.000000000    0.000000000
   -0.477203947   -3.141592654    0.000000000    0.000000000    0.000000000
   -0.437436952   -3.141592654    0.000000000    0.000000000    0.000000000
   -0.397669956   -3.141592654    0.000000000    0.000000000    0.000000000
   -0.357902961   -3.141592654    0.000000000    0.000000000    0.000000000
   -0.318135965   -3.141592654    0.000000000    0.000000000    0.000000000
   -0.278368969   -3.141592654    0.000000000    0.000000000    0.000000000
   -0.238601974   -3.141592654    0.000000000    0.000000000    0.000000000
   -0.198834978   -3.141592654    0.000000000    0.000000000    0.000000000
   -0.159067982   -3.141592654    0.000000000    0.000000000    0.000000000
   -0.119300987   -3.141592654    0.000000000    0.000000000    0.000000000
   -0.079533991   -3.141592654    0.000000000    0.000000000    0.000000000
   -0.039766996   -3.141592654    0.000000000    0.000000000    0.000000000
